package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
anaconda,0,0,7147,0,0,1191,0,7147,0.0,Angika
blivet-gui,0,0,762,0,0,220,0,762,0.0,Angika
dnf-plugins-extras,0,0,375,0,0,75,0,375,0.0,Angika
docker-anaconda-addon,0,0,27,0,0,4,0,27,0.0,Angika
entangle,0,0,935,0,0,209,0,935,0.0,Angika
initial-setup,0,0,33,0,0,7,0,33,0.0,Angika
libbytesize,0,0,17,0,0,17,0,17,0.0,Angika
libosinfo,0,0,662,0,0,145,0,662,0.0,Angika
libvirt,0,0,60645,0,0,9430,0,60645,0.0,Angika
libvirt-glib,0,0,145,0,0,29,0,145,0.0,Angika
libvirt-sandbox,0,0,617,0,0,111,0,617,0.0,Angika
mingw-libosinfo,0,0,2049,0,0,604,0,2049,0.0,Angika
mingw-libvirt,0,0,60660,0,0,9432,0,60660,0.0,Angika
mingw-libvirt-glib,0,0,145,0,0,29,0,145,0.0,Angika
osinfo-db-tools,0,0,56,0,0,12,0,56,0.0,Angika
pam,0,0,597,0,0,120,0,597,0.0,Angika
pykickstart,0,0,1386,0,0,152,0,1386,0.0,Angika
python-blivet1,0,0,696,0,0,131,0,696,0.0,Angika
python-fedora,0,0,214,0,0,29,0,214,0.0,Angika
python-meh,0,0,109,0,0,23,0,109,0.0,Angika
virt-viewer,0,0,784,0,0,169,0,784,0.0,Angika
