package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
atril,8,0,2342,7,0,507,22,2350,0.3404255319148936,Spanish (Costa Rica) (https://www.transifex.com/mate/teams/13566/es_CR/)
engrampa,9,0,2040,9,0,419,22,2049,0.43923865300146414,Spanish (Costa Rica) (https://www.transifex.com/mate/teams/13566/es_CR/)
eom,14,0,1765,14,0,327,27,1779,0.7869589657110737,Spanish (Costa Rica) (https://www.transifex.com/mate/teams/13566/es_CR/)
libgweather,0,0,0,0,0,0,0,0,0.0,
libmatekbd,1,0,307,1,0,90,1,308,0.3246753246753247,Spanish (Costa Rica) (https://www.transifex.com/mate/teams/13566/es_CR/)
libmateweather,362,0,138,154,0,30,426,500,72.39999999999999,Spanish (Costa Rica) (https://www.transifex.com/mate/teams/13566/es_CR/)
mate-applets,1602,37,10423,367,8,947,2108,12062,13.281379539048253,Spanish (Costa Rica) (https://www.transifex.com/mate/teams/13566/es_CR/)
mate-calc,7,0,1571,7,0,477,20,1578,0.4435994930291508,Spanish (Costa Rica) (https://www.transifex.com/mate/teams/13566/es_CR/)
mate-control-center,18,0,3308,12,0,1142,32,3326,0.5411906193625977,Spanish (Costa Rica) (https://www.transifex.com/mate/teams/13566/es_CR/)
mate-media,4,0,235,3,0,96,5,239,1.6736401673640167,Spanish (Costa Rica) (https://www.transifex.com/mate/teams/13566/es_CR/)
mate-menu,4,0,304,4,0,106,4,308,1.2987012987012987,Spanish (Costa Rica) (http://www.transifex.com/mate/MATE/language/es_CR/)
mate-panel,37,0,6809,27,0,789,83,6846,0.5404615834063686,Spanish (Costa Rica) (https://www.transifex.com/mate/teams/13566/es_CR/)
mate-power-manager,9,0,2647,9,0,402,22,2656,0.338855421686747,Spanish (Costa Rica) (https://www.transifex.com/mate/teams/13566/es_CR/)
mate-sensors-applet,10,0,303,10,0,99,23,313,3.1948881789137378,Spanish (Costa Rica) (https://www.transifex.com/mate/teams/13566/es_CR/)
mate-session-manager,5,0,710,5,0,127,5,715,0.6993006993006993,Spanish (Costa Rica) (https://www.transifex.com/mate/teams/13566/es_CR/)
mate-settings-daemon,43,0,2163,6,0,313,45,2206,1.9492293744333637,Spanish (Costa Rica) (https://www.transifex.com/mate/teams/13566/es_CR/)
mate-system-monitor,14,0,1498,12,0,307,29,1512,0.9259259259259258,Spanish (Costa Rica) (https://www.transifex.com/mate/teams/13566/es_CR/)
mate-themes,0,0,74,0,0,23,0,74,0.0,Spanish (Costa Rica) (http://www.transifex.com/mate/MATE/language/es_CR/)
mate-utils,6,0,2461,4,0,177,32,2467,0.24321037697608433,Spanish (Costa Rica) (https://www.transifex.com/mate/teams/13566/es_CR/)
mozo,2,0,44,2,0,22,2,46,4.3478260869565215,Spanish (Costa Rica) (https://www.transifex.com/mate/teams/13566/es_CR/)
pluma-plugins,1,0,509,1,0,48,13,510,0.19607843137254902,Spanish (Costa Rica) (https://www.transifex.com/mate/teams/13566/es_CR/)
visualboyadvance-m,0,0,2393,0,0,895,0,2393,0.0,Spanish (Costa Rica) (http://www.transifex.com/bgk/vba-m/language/es_CR/)
