package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
android-tools,0,0,7678,0,0,1078,0,7678,0.0,Bengali (Bangladesh) (http://www.transifex.com/projects/p/fedora/language/bn_BD/)
appstream,1058,45,4985,239,7,423,1091,6088,17.3784494086728,Bengali (Bangladesh) <https://hosted.weblate.org/projects/appstream/translations/bn_BD/>
calibre,452,0,170515,67,0,19264,307,170967,0.26437850579351574,Bengali (Bangladesh) (http://www.transifex.com/calibre/calibre/language/bn_BD/)
electrum,0,0,12763,0,0,2427,0,12763,0.0,Bengali
fonts-tweak-tool,0,0,195,0,0,64,0,195,0.0,Bengali (Bangladesh)
gamehub,92,1,1022,55,1,309,106,1115,8.251121076233185,Bengali (Bangladesh) <https://hosted.weblate.org/projects/gamehub/translations/bn_BD/>
gtkhash,197,16,0,57,6,0,193,213,92.48826291079813,Bengali (Bangladesh) <https://hosted.weblate.org/projects/gtkhash/translations/bn_BD/>
iso-codes,496,4,7915,243,3,5502,492,8415,5.894236482471777,Bengali (Bangladesh) <https://hosted.weblate.org/projects/iso-codes/iso-15924/bn_BD/>
modem-manager-gui,786,0,2517,163,0,404,820,3303,23.79654859218892,Bengali (Bangladesh) (http://www.transifex.com/ethereal/modem-manager-gui/language/bn_BD/)
policycoreutils,0,0,7678,0,0,1078,0,7678,0.0,Bengali (Bangladesh) (http://www.transifex.com/projects/p/fedora/language/bn_BD/)
python-humanize,88,0,20,35,0,20,85,108,81.48148148148148,Bengali
uget,591,0,494,244,0,118,618,1085,54.47004608294931,Bengali (Bangladesh) (http://www.transifex.com/uget/uget/language/bn_BD/)
xournalpp,0,0,4596,0,0,890,0,4596,0.0,Bengali
