package,translatedsourcewords,fuzzysourcewords,untranslatedsourcewords,translated,fuzzy,untranslated,translatedtargetwords,totalsourcewordssum,progress,team
atril,295,0,3536,145,0,490,280,3831,7.7003393369877315,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
caja,865,0,8491,396,0,1121,832,9356,9.245404018811458,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
caja-extensions,34,0,536,24,0,107,34,570,5.964912280701754,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
deepin-terminal,9,0,369,8,0,151,9,378,2.380952380952381,Kurdish (Iraq) (https://www.transifex.com/linuxdeepin/teams/3976/ku_IQ/)
engrampa,135,0,1811,66,0,289,121,1946,6.937307297019528,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
eom,120,0,1603,74,0,249,116,1723,6.964596633778293,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
libmatekbd,20,0,231,8,0,35,18,251,7.968127490039841,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
libmatemixer,27,0,215,20,0,106,27,242,11.15702479338843,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
libmateweather,124,0,375,79,0,104,136,499,24.849699398797593,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
marco,31,0,4117,19,0,394,30,4148,0.7473481195756991,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
mate-applets,188,0,11444,132,0,1080,193,11632,1.6162310866574967,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
mate-backgrounds,2,0,28,2,0,19,2,30,6.666666666666667,Kurdish (Iraq) (http://www.transifex.com/mate/MATE/language/ku_IQ/)
mate-calc,288,0,2707,192,0,466,298,2995,9.61602671118531,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
mate-control-center,187,0,7728,134,0,863,194,7915,2.362602653190145,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
mate-desktop,56,0,2249,27,0,272,53,2305,2.4295010845986984,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
mate-icon-theme,1,0,3,1,0,1,1,4,25.0,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
mate-media,28,0,198,18,0,78,26,226,12.389380530973451,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
mate-menu,135,0,181,68,0,50,136,316,42.721518987341774,Kurdish (Iraq) (http://www.transifex.com/mate/MATE/language/ku_IQ/)
mate-menus,34,0,63,21,0,16,34,97,35.051546391752574,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
mate-notification-daemon,7,0,132,5,0,32,7,139,5.0359712230215825,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
mate-panel,142,0,5164,93,0,560,135,5306,2.6762156049754995,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
mate-polkit,3,0,119,2,0,18,3,122,2.459016393442623,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
mate-power-manager,72,0,5174,48,0,533,73,5246,1.3724742661075104,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
mate-screensaver,32,0,951,19,0,137,31,983,3.255340793489318,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
mate-sensors-applet,41,0,2174,28,0,196,43,2215,1.8510158013544018,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
mate-session-manager,46,0,635,26,0,88,39,681,6.7547723935389135,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
mate-settings-daemon,34,0,1730,17,0,236,31,1764,1.9274376417233559,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
mate-system-monitor,66,0,4264,51,0,554,68,4330,1.5242494226327945,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
mate-terminal,202,0,8251,109,0,681,198,8453,2.389684135809772,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
mate-themes,0,0,60,0,0,12,0,60,0.0,Kurdish (Iraq) (http://www.transifex.com/mate/MATE/language/ku_IQ/)
mate-user-guide,70,0,40751,50,0,2881,73,40821,0.17148036549815046,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
mate-utils,231,0,6667,127,0,734,223,6898,3.3487967526819364,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
mozo,14,0,28,9,0,7,16,42,33.33333333333333,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
pidgin,123,0,15633,95,0,3338,126,15756,0.7806549885757806,Kurdish (Iraq) (http://www.transifex.com/pidgin/pidgin/language/ku_IQ/)
pluma,342,0,12398,195,0,1573,334,12740,2.684458398744113,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
python-caja,1,0,5,1,0,1,1,6,16.666666666666664,Kurdish (Iraq) (https://www.transifex.com/mate/teams/13566/ku_IQ/)
